raw_ip_incoming	raw_ip_outgoing	port_incoming	port_outgoing	protocol	start_time	end_time	num_packets_incoming	size_packets_incoming	num_packets_outgoing	size_packets_outgoing
75.205.238.55	35.6.56.235	53	22	89	2009-05-06 14:09:37	2009-05-06 14:11:08	2064	12206	5246	12079
186.31.227.32	11.35.155.25	17851	53	2	2009-05-06 14:11:43	2009-05-06 14:16:43	2974	18602	13075	46439
186.31.227.32	11.35.155.25	17851	53	2	2009-05-06 14:16:43	2009-05-06 14:18:13	12800	13023	5770	54198
57.234.38.220	57.234.38.220	2082	3306	2	2009-05-06 13:58:52	2009-05-06 14:02:18	7140	41672	1951	20789
52.233.168.176	188.76.226.195	25	2082	89	2009-05-06 14:42:37	2009-05-06 14:47:37	3233	62476	6545	59309
52.233.168.176	188.76.226.195	25	2082	89	2009-05-06 14:47:37	2009-05-06 14:52:37	10978	61805	1158	17626
52.233.168.176	188.76.226.195	25	2082	89	2009-05-06 14:52:37	2009-05-06 14:57:37	2141	53753	12537	11546
52.233.168.176	188.76.226.195	25	2082	89	2009-05-06 14:57:37	2009-05-06 15:01:59	1031	58195	15280	49696
147.221.64.7	203.135.144.140	443	25	2	2009-05-06 14:16:35	2009-05-06 14:21:35	8841	51123	6544	13109
147.221.64.7	203.135.144.140	443	25	2	2009-05-06 14:21:35	2009-05-06 14:26:35	11921	50605	781	9426
147.221.64.7	203.135.144.140	443	25	2	2009-05-06 14:26:35	2009-05-06 14:31:35	11910	56847	5562	36913
147.221.64.7	203.135.144.140	443	25	2	2009-05-06 14:31:35	2009-05-06 14:36:35	466	63493	3274	44309
147.221.64.7	203.135.144.140	443	25	2	2009-05-06 14:36:35	2009-05-06 14:36:38	2709	44520	15565	55345
52.233.168.176	226.22.136.243	80	443	2	2009-05-06 13:58:27	2009-05-06 14:00:33	14942	14071	25640	2100
75.205.238.55	226.22.136.243	53	25	2	2009-05-06 14:00:01	2009-05-06 14:04:16	7686	58242	8286	6267
229.54.249.141	212.176.204.143	25	11	17	2009-05-06 14:19:41	2009-05-06 14:24:41	719	46547	4006	22803
229.54.249.141	212.176.204.143	25	11	17	2009-05-06 14:24:41	2009-05-06 14:29:41	2298	47625	16749	18600
229.54.249.141	212.176.204.143	25	11	17	2009-05-06 14:29:41	2009-05-06 14:29:47	4303	23122	7404	11719
229.54.249.141	115.200.66.208	2082	3306	132	2009-05-06 14:21:16	2009-05-06 14:24:03	4575	37251	9666	60464
203.135.144.140	75.205.238.55	443	25	89	2009-05-06 14:14:48	2009-05-06 14:19:48	1114	48209	18018	40774
203.135.144.140	75.205.238.55	443	25	89	2009-05-06 14:19:48	2009-05-06 14:22:52	2900	21062	1423	24653
148.210.241.139	121.104.113.222	25	22	17	2009-05-06 14:38:10	2009-05-06 14:41:29	8681	65260	5000	52433
245.192.153.33	56.121.140.149	80	22	6	2009-05-06 13:57:41	2009-05-06 14:02:41	489	14613	4703	65324
245.192.153.33	56.121.140.149	80	22	6	2009-05-06 14:02:41	2009-05-06 14:04:15	5807	28917	5870	3592
247.68.207.45	185.5.124.112	80	11999	6	2009-05-06 14:53:37	2009-05-06 14:58:37	5708	1047	5787	5318
247.68.207.45	185.5.124.112	80	11999	6	2009-05-06 14:58:37	2009-05-06 15:03:37	12272	7613	7972	7950
247.68.207.45	185.5.124.112	80	11999	6	2009-05-06 15:03:37	2009-05-06 15:08:37	11592	40836	9795	20959
247.68.207.45	185.5.124.112	80	11999	6	2009-05-06 15:08:37	2009-05-06 15:13:37	4269	24795	3678	4122
247.68.207.45	185.5.124.112	80	11999	6	2009-05-06 15:13:37	2009-05-06 15:14:37	371	30614	3937	38817
80.25.14.87	80.25.14.87	3306	443	2	2009-05-06 14:16:17	2009-05-06 14:21:17	3206	8344	8227	33463
80.25.14.87	80.25.14.87	3306	443	2	2009-05-06 14:21:17	2009-05-06 14:26:17	9830	40045	1732	23473
80.25.14.87	80.25.14.87	3306	443	2	2009-05-06 14:26:17	2009-05-06 14:30:21	12943	51238	3530	58823
77.118.100.222	158.188.231.15	443	443	89	2009-05-06 14:16:59	2009-05-06 14:21:59	6630	56584	897	2092
77.118.100.222	158.188.231.15	443	443	89	2009-05-06 14:21:59	2009-05-06 14:25:13	5757	39836	4015	48278
24.85.134.47	203.135.144.140	53	25	89	2009-05-06 14:42:07	2009-05-06 14:43:58	8741	13580	12728	10909
205.192.224.233	189.76.165.172	5432	53	17	2009-05-06 14:56:08	2009-05-06 15:01:08	9594	43086	256	64002
205.192.224.233	189.76.165.172	5432	53	17	2009-05-06 15:01:08	2009-05-06 15:06:08	3874	18753	917	51645
205.192.224.233	189.76.165.172	5432	53	17	2009-05-06 15:06:08	2009-05-06 15:11:08	6278	10584	7923	41609
205.192.224.233	189.76.165.172	5432	53	17	2009-05-06 15:11:08	2009-05-06 15:16:08	898	11525	14018	44941
205.192.224.233	189.76.165.172	5432	53	17	2009-05-06 15:16:08	2009-05-06 15:19:06	1442	52982	7646	16280
223.207.95.249	167.91.167.91	3306	80	6	2009-05-06 13:58:31	2009-05-06 14:01:00	17245	18693	6938	55771
11.35.155.25	80.25.14.87	3306	110	1	2009-05-06 14:03:59	2009-05-06 14:08:59	2785	18251	9523	38393
11.35.155.25	80.25.14.87	3306	110	1	2009-05-06 14:08:59	2009-05-06 14:13:23	11930	11001	5471	4459
222.165.69.172	5.12.148.154	22	3306	89	2009-05-06 14:26:43	2009-05-06 14:31:03	8137	9185	1774	31437
24.85.134.47	57.234.38.220	11	80	17	2009-05-06 14:07:30	2009-05-06 14:09:51	118	6013	5297	61140
212.176.204.143	229.54.249.141	53	80	6	2009-05-06 14:22:56	2009-05-06 14:23:03	529	29446	7902	33502
245.192.153.33	121.104.113.222	22	80	17	2009-05-06 14:41:39	2009-05-06 14:46:39	27215	25731	16094	40461
245.192.153.33	121.104.113.222	22	80	17	2009-05-06 14:46:39	2009-05-06 14:51:39	8874	30343	10821	18321
245.192.153.33	121.104.113.222	22	80	17	2009-05-06 14:51:39	2009-05-06 14:52:16	850	59556	1603	50621
11.139.41.46	24.85.134.47	25	3306	17	2009-05-06 14:01:03	2009-05-06 14:02:40	12792	60529	8987	51413
57.234.38.220	68.244.175.38	110	25	1	2009-05-06 14:31:46	2009-05-06 14:35:33	11905	56353	5269	50246
222.165.69.172	71.38.138.6	53	53	132	2009-05-06 14:28:13	2009-05-06 14:33:13	11406	61984	4191	2243
222.165.69.172	71.38.138.6	53	53	132	2009-05-06 14:33:13	2009-05-06 14:33:39	10961	12493	5823	30260
229.56.136.5	231.124.109.181	3306	2082	17	2009-05-06 14:54:37	2009-05-06 14:58:36	8524	23830	10300	22055
229.54.249.141	189.76.165.172	25	11	6	2009-05-06 14:48:58	2009-05-06 14:53:58	13050	52434	764	111
229.54.249.141	189.76.165.172	25	11	6	2009-05-06 14:53:58	2009-05-06 14:58:58	570	47146	4070	36454
229.54.249.141	189.76.165.172	25	11	6	2009-05-06 14:58:58	2009-05-06 15:03:58	6695	37483	872	4885
229.54.249.141	189.76.165.172	25	11	6	2009-05-06 15:03:58	2009-05-06 15:08:33	3155	54813	12727	40469
57.234.38.220	24.85.134.47	2082	3306	17	2009-05-06 14:55:19	2009-05-06 14:56:09	7354	22363	2572	61453
55.103.4.54	247.68.207.45	3306	110	132	2009-05-06 14:37:54	2009-05-06 14:42:54	5765	40090	17633	20354
55.103.4.54	247.68.207.45	3306	110	132	2009-05-06 14:42:54	2009-05-06 14:44:24	14422	35409	7607	14175
188.76.226.195	229.54.249.141	443	5432	2	2009-05-06 14:53:34	2009-05-06 14:58:34	3625	48068	4274	51504
188.76.226.195	229.54.249.141	443	5432	2	2009-05-06 14:58:34	2009-05-06 15:03:34	18781	14221	6898	62655
188.76.226.195	229.54.249.141	443	5432	2	2009-05-06 15:03:34	2009-05-06 15:04:13	762	9202	3458	15875
55.103.4.54	56.46.66.48	110	22	89	2009-05-06 14:15:46	2009-05-06 14:18:39	14774	3723	13872	58921
201.127.242.147	223.207.95.249	45749	443	2	2009-05-06 14:50:28	2009-05-06 14:54:33	486	9309	10260	49183
203.135.144.140	212.176.204.143	80	3306	2	2009-05-06 14:11:23	2009-05-06 14:16:23	18528	5098	289	62581
203.135.144.140	212.176.204.143	80	3306	2	2009-05-06 14:16:23	2009-05-06 14:21:23	2076	18157	1866	30354
203.135.144.140	212.176.204.143	80	3306	2	2009-05-06 14:21:23	2009-05-06 14:26:23	16206	48385	6268	24254
203.135.144.140	212.176.204.143	80	3306	2	2009-05-06 14:26:23	2009-05-06 14:31:23	5647	21362	369	21136
203.135.144.140	212.176.204.143	80	3306	2	2009-05-06 14:31:23	2009-05-06 14:33:18	23926	27284	1940	29252
226.22.136.243	229.54.249.141	2082	22	2	2009-05-06 14:16:42	2009-05-06 14:19:23	6470	50917	19742	34876
148.210.241.139	115.200.66.208	11	33717	89	2009-05-06 14:19:41	2009-05-06 14:20:08	10192	25470	8439	11568
205.192.224.233	11.35.155.25	22	17919	89	2009-05-06 14:23:56	2009-05-06 14:26:53	8838	32315	1213	7054
74.198.99.99	56.46.66.48	25	25	2	2009-05-06 14:36:54	2009-05-06 14:41:54	1598	61983	14198	28470
74.198.99.99	56.46.66.48	25	25	2	2009-05-06 14:41:54	2009-05-06 14:46:54	5483	30834	9654	26622
74.198.99.99	56.46.66.48	25	25	2	2009-05-06 14:46:54	2009-05-06 14:51:35	918	7958	493	10198
57.234.38.220	33.84.97.87	5432	53	6	2009-05-06 14:42:14	2009-05-06 14:44:36	3808	27245	11248	4278
212.176.204.143	222.165.69.172	11	3306	17	2009-05-06 14:43:56	2009-05-06 14:48:56	2621	25037	25740	64462
212.176.204.143	222.165.69.172	11	3306	17	2009-05-06 14:48:56	2009-05-06 14:53:36	4378	12791	3621	57826
68.244.175.38	80.25.14.87	22	25	6	2009-05-06 14:16:16	2009-05-06 14:21:16	1750	15364	1603	11763
68.244.175.38	80.25.14.87	22	25	6	2009-05-06 14:21:16	2009-05-06 14:26:16	1433	42861	530	28775
68.244.175.38	80.25.14.87	22	25	6	2009-05-06 14:26:16	2009-05-06 14:26:27	3767	53478	5488	27572
148.210.241.139	11.139.41.46	23044	22	132	2009-05-06 14:07:33	2009-05-06 14:12:33	2190	61652	7739	19746
148.210.241.139	11.139.41.46	23044	22	132	2009-05-06 14:12:33	2009-05-06 14:14:01	860	44285	2182	58145
186.31.227.32	148.210.241.139	11	2082	89	2009-05-06 14:06:03	2009-05-06 14:11:03	1894	36531	6149	17660
186.31.227.32	148.210.241.139	11	2082	89	2009-05-06 14:11:03	2009-05-06 14:14:33	2810	46942	5824	7865
52.233.168.176	11.139.41.46	80	22	1	2009-05-06 14:41:28	2009-05-06 14:44:00	17814	63476	7432	6373
80.25.14.87	186.31.227.32	50422	25	132	2009-05-06 13:57:06	2009-05-06 14:00:29	4933	23698	17780	53770
226.22.136.243	223.207.95.249	2082	80	89	2009-05-06 14:37:04	2009-05-06 14:42:04	8332	4326	11752	32050
226.22.136.243	223.207.95.249	2082	80	89	2009-05-06 14:42:04	2009-05-06 14:47:04	1808	29875	7999	50930
108.191.143.131	37.245.28.163	25	53	17	2009-05-05 14:09:19	2009-05-05 14:14:19	8196	32373	7491	15451
108.191.143.131	37.245.28.163	25	53	17	2009-05-05 14:14:19	2009-05-05 14:19:19	12579	4748	10592	13618
108.191.143.131	37.245.28.163	25	53	17	2009-05-05 14:19:19	2009-05-05 14:24:19	21287	64613	810	62845
108.191.143.131	37.245.28.163	25	53	17	2009-05-05 14:24:19	2009-05-05 14:25:00	20443	22748	6207	25097
31.37.128.127	182.55.33.249	57372	22	1	2009-05-05 14:19:11	2009-05-05 14:24:11	6337	65423	9950	2520
31.37.128.127	182.55.33.249	57372	22	1	2009-05-05 14:24:11	2009-05-05 14:29:11	10686	1196	20759	4163
31.37.128.127	182.55.33.249	57372	22	1	2009-05-05 14:29:11	2009-05-05 14:34:11	17560	41339	12822	34761
31.37.128.127	182.55.33.249	57372	22	1	2009-05-05 14:34:11	2009-05-05 14:39:11	5574	55019	10122	14489
31.37.128.127	182.55.33.249	57372	22	1	2009-05-05 14:39:11	2009-05-05 14:41:28	11139	7495	7762	26269
253.151.199.129	172.167.91.101	32633	443	132	2009-05-05 14:02:47	2009-05-05 14:07:47	6194	29045	6488	11481
253.151.199.129	172.167.91.101	32633	443	132	2009-05-05 14:07:47	2009-05-05 14:12:47	10161	16599	13521	12099
253.151.199.129	172.167.91.101	32633	443	132	2009-05-05 14:12:47	2009-05-05 14:17:47	8680	13885	990	43184
253.151.199.129	172.167.91.101	32633	443	132	2009-05-05 14:17:47	2009-05-05 14:22:26	17606	33463	3838	1217
108.191.143.131	224.225.209.48	22	55297	17	2009-05-05 14:38:59	2009-05-05 14:41:40	9620	50003	4335	16330
101.30.6.79	10.226.17.14	110	39808	1	2009-05-05 14:37:40	2009-05-05 14:39:59	2163	5880	1871	23419
10.226.17.14	70.125.103.231	443	45025	17	2009-05-05 14:02:51	2009-05-05 14:07:41	8415	28931	1200	42566
107.182.112.19	204.30.129.36	110	3306	6	2009-05-05 14:01:44	2009-05-05 14:03:05	525	15988	13824	17331
44.33.70.245	8.218.113.77	25	2082	132	2009-05-05 14:47:16	2009-05-05 14:52:13	11838	59611	1742	62569
46.43.132.37	203.51.190.90	25	22	17	2009-05-05 14:33:00	2009-05-05 14:36:59	743	18570	6797	57669
172.31.231.174	239.160.218.127	5432	3306	6	2009-05-05 14:38:31	2009-05-05 14:43:31	1338	8211	6918	9495
172.31.231.174	239.160.218.127	5432	3306	6	2009-05-05 14:43:31	2009-05-05 14:48:04	6542	23491	10676	10554
70.125.103.231	9.161.35.152	80	53	2	2009-05-05 14:37:15	2009-05-05 14:42:15	7984	849	7953	15708
70.125.103.231	9.161.35.152	80	53	2	2009-05-05 14:42:15	2009-05-05 14:47:15	5338	10431	2123	37719
70.125.103.231	9.161.35.152	80	53	2	2009-05-05 14:47:15	2009-05-05 14:47:22	14516	36217	1885	55624
253.151.199.129	239.160.218.127	5432	3306	6	2009-05-05 13:59:25	2009-05-05 14:04:25	17550	6488	11033	63064
253.151.199.129	239.160.218.127	5432	3306	6	2009-05-05 14:04:25	2009-05-05 14:04:57	13593	57677	16735	55669
107.41.253.208	108.191.143.131	11	53	2	2009-05-05 14:16:12	2009-05-05 14:19:42	13129	30128	5217	1570
107.239.128.154	70.125.103.231	2082	443	6	2009-05-05 14:50:10	2009-05-05 14:55:10	11196	61373	5716	50016
107.239.128.154	70.125.103.231	2082	443	6	2009-05-05 14:55:10	2009-05-05 14:59:40	4919	6668	6449	6720
18.147.200.47	204.30.129.36	80	2082	132	2009-05-05 14:42:41	2009-05-05 14:47:41	5493	3684	17526	55156
18.147.200.47	204.30.129.36	80	2082	132	2009-05-05 14:47:41	2009-05-05 14:51:29	9034	34017	3451	22044
203.51.190.90	208.128.157.181	443	80	6	2009-05-05 14:20:33	2009-05-05 14:25:33	7966	22893	6183	6013
70.125.103.231	101.30.6.79	53	54826	89	2009-05-05 14:17:39	2009-05-05 14:22:39	13215	22923	16790	4529
70.125.103.231	101.30.6.79	53	54826	89	2009-05-05 14:22:39	2009-05-05 14:27:39	16099	22658	7346	21027
70.125.103.231	101.30.6.79	53	54826	89	2009-05-05 14:27:39	2009-05-05 14:29:04	6574	16493	540	18444
239.160.218.127	17.201.159.12	13414	25	6	2009-05-05 14:40:29	2009-05-05 14:45:29	14394	59342	4525	29372
239.160.218.127	17.201.159.12	13414	25	6	2009-05-05 14:45:29	2009-05-05 14:49:27	7691	51760	7031	46990
208.128.157.181	9.32.105.108	53	25	132	2009-05-05 14:35:17	2009-05-05 14:39:13	9918	60603	19607	60625
101.30.6.79	107.239.128.154	22	22	2	2009-05-05 14:28:10	2009-05-05 14:33:10	5058	9122	1901	27177
101.30.6.79	107.239.128.154	22	22	2	2009-05-05 14:33:10	2009-05-05 14:38:10	5090	49493	2854	51141
101.30.6.79	107.239.128.154	22	22	2	2009-05-05 14:38:10	2009-05-05 14:42:58	7896	31364	9256	62396
69.161.136.28	224.225.209.48	53	443	89	2009-05-05 14:27:20	2009-05-05 14:30:29	6941	39518	14315	26245
137.26.204.66	18.116.145.42	11	25	1	2009-05-05 14:18:38	2009-05-05 14:23:38	9569	62067	5526	20229
137.26.204.66	18.116.145.42	11	25	1	2009-05-05 14:23:38	2009-05-05 14:28:38	7702	4326	1191	35132
137.26.204.66	18.116.145.42	11	25	1	2009-05-05 14:28:38	2009-05-05 14:33:12	9624	24836	11237	20887
224.225.209.48	144.128.60.86	25	3306	2	2009-05-05 14:44:58	2009-05-05 14:49:58	1996	51135	11992	33282
224.225.209.48	144.128.60.86	25	3306	2	2009-05-05 14:49:58	2009-05-05 14:54:36	263	8699	4905	31829
208.128.157.181	246.234.236.67	25	443	2	2009-05-05 14:50:02	2009-05-05 14:54:48	7433	15786	2782	6267
37.245.28.163	10.226.17.14	443	5432	1	2009-05-05 14:29:35	2009-05-05 14:34:35	4469	43730	17837	22990
37.245.28.163	10.226.17.14	443	5432	1	2009-05-05 14:34:35	2009-05-05 14:39:35	7738	33831	10608	46642
37.245.28.163	10.226.17.14	443	5432	1	2009-05-05 14:39:35	2009-05-05 14:44:01	5212	49112	4933	35058
208.128.157.181	137.26.204.66	22	5432	132	2009-05-05 13:57:04	2009-05-05 14:02:04	15988	64722	3090	2043
208.128.157.181	137.26.204.66	22	5432	132	2009-05-05 14:02:04	2009-05-05 14:07:04	15930	23488	457	1167
208.128.157.181	137.26.204.66	22	5432	132	2009-05-05 14:07:04	2009-05-05 14:12:04	30689	51405	2668	19469
208.128.157.181	137.26.204.66	22	5432	132	2009-05-05 14:12:04	2009-05-05 14:16:17	12310	43554	3032	36887
253.151.199.129	9.32.105.108	11	49552	89	2009-05-05 14:45:29	2009-05-05 14:50:29	24502	3904	8279	45422
253.151.199.129	9.32.105.108	11	49552	89	2009-05-05 14:50:29	2009-05-05 14:55:29	9613	20736	16787	53045
253.151.199.129	9.32.105.108	11	49552	89	2009-05-05 14:55:29	2009-05-05 15:00:29	6144	49546	30808	20403
253.151.199.129	9.32.105.108	11	49552	89	2009-05-05 15:00:29	2009-05-05 15:02:55	3925	43807	6176	13564
253.151.199.129	9.32.105.108	110	13394	132	2009-05-05 14:16:48	2009-05-05 14:21:48	9190	45898	2991	42339
253.151.199.129	9.32.105.108	110	13394	132	2009-05-05 14:21:48	2009-05-05 14:26:48	22218	32593	572	7228
253.151.199.129	9.32.105.108	110	13394	132	2009-05-05 14:26:48	2009-05-05 14:27:05	9377	8450	3729	29385
43.130.136.20	10.152.158.192	2082	25	1	2009-05-05 14:39:41	2009-05-05 14:44:41	3534	39785	1491	27964
43.130.136.20	10.152.158.192	2082	25	1	2009-05-05 14:44:41	2009-05-05 14:46:43	3754	3722	685	55527
203.51.190.90	137.26.204.66	22	110	89	2009-05-05 14:04:37	2009-05-05 14:07:42	8697	38170	22712	24629
70.125.103.231	182.55.33.249	110	22	17	2009-05-05 13:58:26	2009-05-05 14:00:50	5942	27209	17717	4115
130.199.201.113	224.225.209.48	5432	443	89	2009-05-05 14:44:40	2009-05-05 14:49:24	25526	11179	5871	36651
8.218.113.77	9.32.105.108	3306	3306	6	2009-05-05 13:59:05	2009-05-05 14:00:02	2473	63911	11086	60492
246.234.236.67	172.31.231.174	3306	80	1	2009-05-05 14:55:23	2009-05-05 15:00:23	10569	16509	11560	12960
246.234.236.67	172.31.231.174	3306	80	1	2009-05-05 15:00:23	2009-05-05 15:05:23	8360	8995	7544	48167
246.234.236.67	172.31.231.174	3306	80	1	2009-05-05 15:05:23	2009-05-05 15:07:16	10488	58691	1380	26430
246.234.236.67	9.161.35.152	3306	110	17	2009-05-05 14:06:40	2009-05-05 14:11:25	479	31154	1711	54241
107.182.112.19	203.51.190.90	2082	80	2	2009-05-05 14:12:21	2009-05-05 14:12:41	14390	23374	5617	27728
239.154.122.188	17.201.159.12	46037	54561	2	2009-05-05 14:14:49	2009-05-05 14:17:58	2268	594	7032	12212
253.151.199.129	246.234.236.67	22	2082	89	2009-05-05 14:16:18	2009-05-05 14:20:17	18283	49392	26631	11563
224.225.209.48	10.226.17.14	11	3306	89	2009-05-05 14:42:28	2009-05-05 14:47:28	12230	20622	5081	10647
224.225.209.48	10.226.17.14	11	3306	89	2009-05-05 14:47:28	2009-05-05 14:52:28	1279	7295	9080	28408
224.225.209.48	10.226.17.14	11	3306	89	2009-05-05 14:52:28	2009-05-05 14:55:12	17406	41477	7134	27504
107.182.112.19	46.43.132.37	5432	3306	2	2009-05-05 14:38:00	2009-05-05 14:43:00	5178	34754	11960	59018
107.182.112.19	46.43.132.37	5432	3306	2	2009-05-05 14:43:00	2009-05-05 14:43:20	11830	19143	395	34347
144.128.60.86	246.234.236.67	5432	63844	2	2009-05-05 14:34:42	2009-05-05 14:39:42	15454	59228	9439	43667
144.128.60.86	246.234.236.67	5432	63844	2	2009-05-05 14:39:42	2009-05-05 14:44:42	8517	23517	936	18492
144.128.60.86	246.234.236.67	5432	63844	2	2009-05-05 14:44:42	2009-05-05 14:49:42	19132	38837	4698	50132
144.128.60.86	246.234.236.67	5432	63844	2	2009-05-05 14:49:42	2009-05-05 14:51:38	12440	2233	2026	38689
10.152.158.192	44.33.70.245	3306	3306	17	2009-05-05 14:16:23	2009-05-05 14:17:21	18460	28057	1680	12107
44.33.70.245	208.128.157.181	53	80	89	2009-05-05 14:52:19	2009-05-05 14:57:19	1648	11098	2770	43547
44.33.70.245	208.128.157.181	53	80	89	2009-05-05 14:57:19	2009-05-05 15:02:19	9934	64969	9151	9803
44.33.70.245	208.128.157.181	53	80	89	2009-05-05 15:02:19	2009-05-05 15:05:02	76	6807	5620	4588
101.30.6.79	107.41.253.208	3306	443	2	2009-05-05 14:55:13	2009-05-05 14:59:42	11768	40892	7028	32793
204.30.129.36	137.26.204.66	5432	3306	17	2009-05-05 14:42:20	2009-05-05 14:43:00	7462	60160	8763	8044
37.245.28.163	107.41.253.208	36087	443	89	2009-05-05 14:02:06	2009-05-05 14:07:06	11708	35033	16938	26299
37.245.28.163	107.41.253.208	36087	443	89	2009-05-05 14:07:06	2009-05-05 14:10:28	9411	44152	6484	28792
9.32.105.108	8.218.113.77	443	53325	17	2009-05-05 14:43:07	2009-05-05 14:43:19	3276	17052	7407	48065
37.245.28.163	107.239.128.154	5432	3306	6	2009-05-05 14:45:02	2009-05-05 14:46:33	10400	2813	4962	24229
144.128.60.86	8.218.113.77	2082	443	89	2009-05-05 14:08:32	2009-05-05 14:11:26	5433	59382	10845	55227
18.147.200.47	101.30.6.79	25	11	89	2009-05-05 14:29:02	2009-05-05 14:34:02	1122	47822	12576	56793
18.147.200.47	101.30.6.79	25	11	89	2009-05-05 14:34:02	2009-05-05 14:39:02	18804	15178	14969	13889
18.147.200.47	101.30.6.79	25	11	89	2009-05-05 14:39:02	2009-05-05 14:44:02	12620	21593	4940	57305
18.147.200.47	101.30.6.79	25	11	89	2009-05-05 14:44:02	2009-05-05 14:44:54	23270	26481	4240	50157
239.154.122.188	10.152.158.192	3306	39531	2	2009-05-05 14:49:48	2009-05-05 14:51:29	13116	34282	3332	46666
208.128.157.181	172.31.231.174	80	80	17	2009-05-05 14:08:04	2009-05-05 14:09:19	4383	45196	5416	54725
9.161.35.152	44.33.70.245	22	110	1	2009-05-05 14:10:27	2009-05-05 14:12:50	11384	14014	1877	42571
69.161.136.28	224.225.209.48	443	110	6	2009-05-05 14:39:25	2009-05-05 14:44:25	4974	3281	2873	10087
69.161.136.28	224.225.209.48	443	110	6	2009-05-05 14:44:25	2009-05-05 14:45:50	10630	36889	4879	40767
239.154.122.188	172.167.91.101	53	22	17	2009-05-05 14:24:17	2009-05-05 14:25:23	3125	49481	11562	23415
203.51.190.90	63.104.89.76	22	110	6	2009-05-05 14:44:17	2009-05-05 14:46:06	3063	43787	3489	42808
63.104.89.76	253.151.199.129	53	25	17	2009-05-05 14:37:29	2009-05-05 14:42:29	7650	37336	9123	4316
63.104.89.76	253.151.199.129	53	25	17	2009-05-05 14:42:29	2009-05-05 14:45:21	12512	63060	11851	45469
217.111.116.127	191.230.124.57	53	22	17	2009-05-05 14:00:25	2009-05-05 14:05:25	4354	37042	7198	33490
217.111.116.127	191.230.124.57	53	22	17	2009-05-05 14:05:25	2009-05-05 14:10:25	2860	49545	969	49276
217.111.116.127	191.230.124.57	53	22	17	2009-05-05 14:10:25	2009-05-05 14:15:25	7165	21337	2337	50101
217.111.116.127	191.230.124.57	53	22	17	2009-05-05 14:15:25	2009-05-05 14:20:25	1721	23404	5886	27712
217.111.116.127	191.230.124.57	53	22	17	2009-05-05 14:20:25	2009-05-05 14:21:11	5351	55162	5743	50145
107.239.128.154	107.41.253.208	2082	2082	89	2009-05-05 14:32:36	2009-05-05 14:37:36	5935	27853	7561	50382
107.239.128.154	107.41.253.208	2082	2082	89	2009-05-05 14:37:36	2009-05-05 14:42:36	13927	61280	3756	14343
107.239.128.154	107.41.253.208	2082	2082	89	2009-05-05 14:42:36	2009-05-05 14:47:36	9967	56502	11662	64549
107.239.128.154	107.41.253.208	2082	2082	89	2009-05-05 14:47:36	2009-05-05 14:52:36	13440	48147	494	9159
107.239.128.154	107.41.253.208	2082	2082	89	2009-05-05 14:52:36	2009-05-05 14:57:36	4453	868	7822	31489
107.239.128.154	107.41.253.208	2082	2082	89	2009-05-05 14:57:36	2009-05-05 15:02:36	5171	60234	6564	48116
107.239.128.154	107.41.253.208	2082	2082	89	2009-05-05 15:02:36	2009-05-05 15:07:36	3880	16662	3337	6218
107.239.128.154	107.41.253.208	2082	2082	89	2009-05-05 15:07:36	2009-05-05 15:09:50	6164	51745	374	25002
108.191.143.131	101.30.6.79	22	80	89	2009-05-05 14:34:45	2009-05-05 14:39:45	4411	40805	6775	60537
